symbol,yahoo_symbol,company_name,nse_company_name,isin,sector,industry,price,market_cap_cr,trailing_pe,forward_pe,price_to_book,roe_percent,debt_to_equity_percent,revenue_growth_percent,earnings_growth_percent,profit_margin_percent,operating_margin_percent,dividend_yield_percent,cash_conversion_ratio,beta,fifty_two_week_high,fifty_two_week_low,fifty_two_week_position,quality_score,growth_score,valuation_score,size_liquidity_score,buffett_munger_score,graham_value_score,lynch_garp_score,fisher_growth_score,greenblatt_score,marks_risk_score,india_compounder_score,entry_score,quant_score,investor_master_score,estimated_fair_value,strong_buy_below,accumulate_below,expensive_above,quant_zone,red_flags,investor_style_match,notes,base_quant_score,enhanced_screener_score,screener_data_available,company_name_screener,screener_url,fetched_at,used_cache,status,roce_percent,roe_percent_screener,sales_growth_5y,profit_growth_5y,promoter_holding,promoter_holding_change_4q,promoter_pledge_percent,fii_holding,dii_holding,fii_holding_change_4q,dii_holding_change_4q,operating_cash_flow_5y,capex_5y,free_cash_flow_5y,cash_conversion_5y,fcf_calculation_method,current_pe,median_pe_5y,price_to_median_pe,latest_quarter_sales_growth,latest_quarter_profit_growth,quarterly_sales_consistency,quarterly_profit_consistency,net_interest_margin,gross_npa_percent,net_npa_percent,casa_ratio,capital_adequacy_ratio,data_completeness_score,sector_scoring_group
GODREJPROP,GODREJPROP.NS,Godrej Properties Limited,Godrej Properties Limited,INE484J01027,Real Estate,Real Estate - Development,2041.0,61480.22,33.246456,20.183882,3.2093315,9.969,82.119,63.0,70.1,36.056,14.243001,48.0,-1.0827694378460468,0.423,2365.5,1434.0,0.6516,63.86,100.0,68.03,100.0,63.93,62.7,93.8,83.46,65.94,84.14,80.96,64.88,75.74,75.74,2455.6,1718.92,2087.26,2946.72,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Weak cash conversion,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",75.74,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM-INDIA,NAM-INDIA.NS,Nippon Life India Asset Management Limited,Nippon Life India Asset Management Limited,INE298J01013,Financial Services,Asset Management,1105.8,70693.34,46.677925,32.62694,15.145041,34.476003,1.617,19.6,27.500000000000004,52.143,65.189004,184.0,0.9585714484666984,0.587,1233.5,780.25,0.7183,97.67,99.55,41.91,100.0,87.1,52.0,79.29,98.28,69.79,94.0,87.43,40.71,75.73,75.73,947.6,758.08,852.84,1137.12,HIGH PRIORITY QUALITATIVE CHECK,Very expensive P/B above 15,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",75.73,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTOWER,INDUSTOWER.NS,Indus Towers Limited,Indus Towers Limited,INE121J01017,Communication Services,Telecom Services,390.25,102916.34,14.400369,12.540373,2.5959039,19.806999,53.289,4.8,0.8,21.989,32.422000000000004,,2.1951461406713886,0.077,481.5,312.55,0.4599,92.48,30.8,90.99,100.0,94.06,72.52,40.86,50.54,91.73,93.6,74.81,68.1,75.72,75.72,382.11,305.69,343.9,458.53,HIGH PRIORITY QUALITATIVE CHECK,,Buffett-Munger Quality; Greenblatt Quality+Value,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",75.72,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCLTECH,HCLTECH.NS,HCL Technologies Limited,HCL Technologies Limited,INE860A01027,Technology,Information Technology Services,1244.7,336786.75,19.381811,15.539059,4.4979324,24.067,7.058,3.0,8.4,12.966,16.877002,485.0,1.1148825026879998,0.062,1780.1,1030.0,0.2862,90.9,42.63,81.01,100.0,83.59,76.62,56.28,57.65,85.96,100.0,75.81,68.58,75.71,75.71,1277.98,1022.38,1150.18,1533.58,HIGH PRIORITY QUALITATIVE CHECK,,Buffett-Munger Quality; Graham/Klarman Value; Greenblatt Quality+Value; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",75.71,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKS,IKS.NS,INVENTURUS KNOWLEDGE SO L,Inventurus Knowledge Solutions Limited,INE115Q01022,Healthcare,Health Information Services,1799.3,30182.98,42.536644,30.606728,10.751012,31.441000000000003,26.873,18.5,38.6,22.591999,35.139,,0.9335226113209733,,1933.0,1262.0,0.8007,95.36,98.31,44.6,90.09,86.37,40.89,85.8,97.5,69.98,83.49,85.3,47.37,75.67,75.67,1692.0,1353.6,1522.8,2030.4,HIGH PRIORITY QUALITATIVE CHECK,,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",75.67,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNPHARMA,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Sun Pharmaceutical Industries Limited,INE044A01036,Healthcare,Drug Manufacturers - Specialty & Generic,1954.0,468830.02,40.878662,30.303951,5.610026,14.72,5.517,12.8,25.1,19.635999,19.232,82.0,1.0818647646564996,0.076,1966.5,1548.0,0.9701,88.18,91.9,57.09,100.0,79.28,57.78,77.64,84.22,72.64,100.0,84.85,46.13,75.48,75.48,1912.0,1529.6,1720.8,2294.4,HIGH PRIORITY QUALITATIVE CHECK,,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",75.48,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAJAJ-AUTO,BAJAJ-AUTO.NS,Bajaj Auto Limited,Bajaj Auto Limited,INE917I01010,Consumer Cyclical,Auto Manufacturers,11283.5,315116.28,26.856524,24.056456,8.121435,,56.352,64.0,45.8,16.250999999999998,21.514,136.0,,0.689,11331.0,7858.5,0.9863,66.37,100.0,63.35,100.0,70.12,57.75,95.5,86.01,64.86,93.24,80.9,63.0,75.18,75.18,16805.6,11763.92,14284.76,20166.72,HIGH PRIORITY QUALITATIVE CHECK,,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",75.18,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAIL,SAIL.NS,Steel Authority of India Limited,Steel Authority of India Limited,INE114A01011,Basic Materials,Steel,160.91,66464.28,19.719364,10.4407625,1.1021158,5.656000199999999,52.899,5.1,46.5,3.0439999,9.189,99.0,5.644953988614801,0.942,209.7,118.1,0.4674,47.3,75.48,87.46,100.0,54.5,82.99,87.08,59.23,67.38,84.43,71.69,91.89,75.16,75.16,326.4,195.84,261.12,391.68,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Weak ROE below 8%,Graham/Klarman Value; Peter Lynch GARP; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",75.16,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIONBANK,UNIONBANK.NS,Union Bank of India,Union Bank of India,INE692A01016,Financial Services,Banks - Regional,168.4,128549.91,6.225508,6.283507,0.96329856,15.798001,,,,40.460998,-887.682,293.0,,0.886,205.49,124.64,0.5412,60.7,40.0,100.0,100.0,58.39,85.0,52.0,43.8,80.35,79.52,68.25,94.18,75.05,75.05,405.75,284.02,344.89,486.9,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,Graham/Klarman Value; Greenblatt Quality+Value; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",75.05,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDBI,IDBI.NS,IDBI Bank Limited,IDBI Bank Limited,INE008A01015,Financial Services,Banks - Regional,85.06,91459.93,9.810842,17.359182,1.3339397,13.874,,,,48.589,15.577,243.00000000000003,,,118.38,61.01,0.4192,65.6,40.0,100.0,100.0,72.39,84.16,52.0,52.26,82.8,70.0,69.96,86.62,75.0,75.0,130.05,91.03,110.54,156.06,HIGH PRIORITY QUALITATIVE CHECK,,Graham/Klarman Value; Greenblatt Quality+Value; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",75.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADANIPOWER,ADANIPOWER.NS,Adani Power Limited,Adani Power Limited,INE814H01029,Utilities,Utilities - Independent Power Producers,212.23,409279.08,32.600613,26.580948,6.3026757,,82.332,34.0,44.4,24.148001,35.876998,,,0.527,254.2,110.45,0.708,67.77,100.0,61.55,100.0,74.58,43.06,93.97,88.0,64.66,90.12,81.03,61.81,75.0,75.0,260.4,182.28,221.34,312.48,HIGH PRIORITY QUALITATIVE CHECK,,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",75.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBLBANK,RBLBANK.NS,RBL Bank Limited,RBL Bank Limited,INE976G01028,Financial Services,Banks - Regional,353.85,54795.73,29.195545,17.742634,1.3059124,,,40.8,367.9,9.082,13.972001,33.0,,0.642,382.35,243.25,0.7951,48.71,100.0,79.03,100.0,57.57,66.46,94.88,81.31,63.87,82.0,77.85,72.81,74.98,74.98,484.8,290.88,387.84,581.76,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",74.98,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDCOPPER,HINDCOPPER.NS,Hindustan Copper Limited,Hindustan Copper Limited,INE531E01026,Basic Materials,Copper,491.8,47558.24,52.097458,24.346533,14.242687,30.602,3.319,58.1,136.60000000000002,29.843,48.468,50.0,1.6042415054340986,1.418,760.05,226.7,0.497,100.0,100.0,38.39,98.78,87.68,52.0,89.58,100.0,69.19,90.58,87.5,36.58,74.87,74.87,377.6,302.08,339.84,453.12,HIGH PRIORITY QUALITATIVE CHECK,,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",74.87,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAMCOCEM,RAMCOCEM.NS,The Ramco Cements Limited,The Ramco Cements Limited,INE331A01037,Basic Materials,Building Materials,915.1,21623.11,30.946905,32.56996,2.6705148,8.996,47.897,8.9,452.1,7.738,6.834,28.000000000000004,2.305961492968968,0.07,1214.5,838.3,0.2041,61.91,84.03,72.05,85.81,53.46,69.21,87.23,66.45,66.98,91.48,74.16,81.61,74.69,74.69,1182.8,827.96,1005.38,1419.36,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,Peter Lynch GARP; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",74.69,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRAMALFIN,PIRAMALFIN.NS,Piramal Finance Limited,Piramal Finance Limited,INE202B01038,Financial Services,Credit Services,2106.1,47598.9,28.216776,14.458836,1.6914402,,285.784,30.4,50575.0,32.564,14.529,50.0,,,2220.0,1260.0,0.8814,51.26,100.0,78.98,98.8,59.43,59.58,95.14,81.69,65.12,57.76,78.56,67.69,74.59,74.59,2985.6,1791.36,2388.48,3582.72,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Debt/equity above 200%,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",74.59,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPREMEIND,SUPREMEIND.NS,The Supreme Industries Limited,Supreme Industries Limited,INE195A01028,Industrials,Building Products & Equipment,3417.0,43423.85,45.487217,32.430588,7.035917,16.128999,1.473,16.5,47.5,8.5039996,14.876,104.0,1.2838529526649836,0.218,4664.9,3140.0,0.1817,81.9,96.06,51.37,96.71,71.05,52.0,86.22,86.08,66.64,99.34,82.26,52.91,74.31,74.31,3004.8,2403.84,2704.32,3605.76,HIGH PRIORITY QUALITATIVE CHECK,,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",74.31,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCX,MCX.NS,Multi Commodity Exchange of India Limited,Multi Commodity Exchange of India Limited,INE745G01043,Financial Services,Financial Data & Stock Exchanges,2752.6,70057.55,52.78236,33.617424,16.648018,37.883,0.113,200.0,291.2,54.818,73.859,21.0,2.2790883135495608,0.599,3480.0,1460.8,0.6398,100.0,100.0,37.94,100.0,87.59,52.0,89.44,100.0,68.97,94.0,87.59,33.59,74.31,74.31,2086.0,1668.8,1877.4,2503.2,HIGH PRIORITY QUALITATIVE CHECK,Very expensive P/B above 15,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",74.31,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRANULES,GRANULES.NS,Granules India Limited,Granules India Limited,INE101D01020,Healthcare,Drug Manufacturers - Specialty & Generic,852.55,21125.93,31.599333,21.251764,4.1545653,,29.735,22.0,53.400000000000006,11.76,17.556,20.0,,0.062,910.0,432.6,0.8797,64.82,100.0,67.25,85.56,67.06,67.05,94.24,83.7,66.03,94.15,78.97,64.17,74.29,74.29,1079.2,755.44,917.32,1295.04,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",74.29,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CREDITACC,CREDITACC.NS,CreditAccess Grameen Limited,CREDITACCESS GRAMEEN LIMITED,INE741K01010,Financial Services,Credit Services,1503.5,24085.47,31.070469,12.155141,3.0712445,10.5100006,302.872,137.7,616.2,32.013000000000005,58.826,,-3.5623296671953857,0.184,1608.1,1113.0,0.7887,57.77,100.0,70.24,87.04,70.82,43.55,94.38,90.51,64.0,61.41,77.32,70.3,74.14,74.14,1935.6,1161.36,1548.48,2322.72,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Debt/equity above 200%; Weak cash conversion,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",74.14,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RECLTD,RECLTD.NS,REC Limited,REC Limited,INE020B01018,Financial Services,Credit Services,358.45,94387.92,5.8001623,5.1634355,1.1208674,19.957,607.463,-14.4,-21.9,70.553,90.234,643.0,0.3661704466783614,0.337,408.25,304.05,0.5221,69.96,20.0,100.0,100.0,83.48,80.0,43.0,50.64,84.98,52.0,65.49,94.56,73.9,73.9,618.0,432.6,525.3,741.6,AVOID - MULTIPLE RED FLAGS,Debt/equity above 200%; Negative revenue growth; Negative earnings growth; Weak cash conversion,Buffett-Munger Quality; Graham/Klarman Value; Greenblatt Quality+Value; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",73.9,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APLAPOLLO,APLAPOLLO.NS,APL Apollo Tubes Limited,APL Apollo Tubes Limited,INE702C01027,Basic Materials,Steel,1830.9,50836.48,42.19636,28.768883,9.599635,25.314,9.396,13.6,20.8,5.213,7.205999999999999,32.0,1.7481713069592983,0.261,2301.4,1492.0,0.4187,80.81,88.18,52.52,100.0,59.95,52.0,72.04,78.2,66.67,100.0,80.24,57.38,73.86,73.86,1735.6,1388.48,1562.04,2082.72,HIGH PRIORITY QUALITATIVE CHECK,,Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",73.86,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMBUJACEM,AMBUJACEM.NS,Ambuja Cements Limited,Ambuja Cements Limited,INE079A01024,Basic Materials,Building Materials,423.55,105244.43,22.759268,27.358973,1.7640933,8.302,1.205,7.199999999999999,74.9,11.63,6.451,45.0,1.1339522089143863,0.132,624.8,394.0,0.128,67.44,80.2,83.38,100.0,58.77,82.07,87.99,63.8,75.41,100.0,79.34,95.01,73.84,73.84,744.4,521.08,632.74,893.28,HIGH PRIORITY QUALITATIVE CHECK,,Graham/Klarman Value; Peter Lynch GARP; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",81.95,54.91,True,Ambuja Cements Ltd,https://www.screener.in/company/AMBUJACEM/consolidated/,2026-07-23T13:42:31,False,ok,5.61,8.85,15.0,1.0,67.33,-0.24,,5.63,19.44,-1.8,0.95,19289.0,24535.8,-5246.8,0.861,investing_cash_flow_proxy_discounted,21.1,,,9.36,37.45,100.0,75.0,,,,,,84.62,commodity_cyclical
BAJFINANCE,BAJFINANCE.NS,Bajaj Finance Limited,Bajaj Finance Limited,INE296A01032,Financial Services,Credit Services,1039.8,646534.82,34.40768,20.970234,5.6713996,17.907,314.833,28.2,21.4,43.280998,60.313,51.0,-3.45945471873117,0.353,1102.5,787.9,0.8007,67.91,96.04,61.28,100.0,74.61,44.98,81.37,93.67,64.59,64.0,79.84,59.87,73.81,73.81,1208.8,846.16,1027.48,1450.56,HIGH PRIORITY QUALITATIVE CHECK,Debt/equity above 200%; Weak cash conversion,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",73.81,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBIN,SBIN.NS,State Bank of India,State Bank of India,INE062A01020,Financial Services,Banks - Regional,1012.6,934692.36,11.112818,9.917684,1.5679317,15.477,,7.1,-3.1,22.114,28.959998,169.0,-6.784033685840358,0.362,1234.7,786.55,0.5044,70.21,35.98,99.68,100.0,83.55,81.14,50.19,54.58,84.94,70.0,70.3,77.32,73.66,73.66,1139.0,797.3,968.15,1366.8,HIGH PRIORITY QUALITATIVE CHECK,Negative earnings growth; Weak cash conversion,Buffett-Munger Quality; Graham/Klarman Value; Greenblatt Quality+Value; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",73.66,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
